date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-09,SPY260609P00735000,Put,735,3,2026-06-23T00:42:31.117Z,1.63,2026-06-23T00:42:31.119Z,4.04,723,6187,"Trailing stop: premium 4.04 ≤ 15% give-back from peak 5.20 (trail 4.42; armed at +25%)"
2026-06-09,SPY260609P00729000,Put,729,2,2026-06-23T00:42:33.197Z,1.96,2026-06-23T00:42:33.197Z,1.96,0,6187,"Profit-lock stop: premium 1.96 ≤ locked stop 2.06 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00728000,Put,728,2,2026-06-23T00:42:33.538Z,2,2026-06-23T00:42:33.538Z,1.89,-22,6165,"Profit-lock stop: premium 1.89 ≤ locked stop 2.10 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00727000,Put,727,2,2026-06-23T00:42:33.923Z,2.38,2026-06-23T00:42:33.923Z,2.8,84,6249,"Trailing stop: premium 2.80 ≤ 15% give-back from peak 3.45 (trail 2.93; armed at +25%)"
2026-06-09,SPY260609P00724000,Put,724,4,2026-06-23T00:42:34.984Z,1.15,2026-06-23T00:42:34.984Z,2.43,512,6761,"Trailing stop: premium 2.43 ≤ 15% give-back from peak 3.57 (trail 3.03; armed at +25%)"
2026-06-09,SPY260609P00732000,Put,732,2,2026-06-23T00:42:35.291Z,2.05,2026-06-23T00:42:35.291Z,1.95,-20,6741,"Profit-lock stop: premium 1.95 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00732000,Put,732,3,2026-06-23T00:42:35.327Z,1.38,2026-06-23T00:42:35.327Z,1.41,9,6750,"Profit-lock stop: premium 1.41 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00733000,Put,733,3,2026-06-23T00:42:35.343Z,1.65,2026-06-23T00:42:35.344Z,1.09,-168,6582,"Stop loss: premium 1.09 ≤ stop 1.32 (20% loss)"
2026-06-10,SPY260610P00734000,Put,734,2,2026-06-23T00:42:38.261Z,2.33,2026-06-23T00:42:38.262Z,2.65,64,6646,"Trailing stop: premium 2.65 ≤ 15% give-back from peak 3.72 (trail 3.16; armed at +25%)"
2026-06-10,SPY260610P00732000,Put,732,2,2026-06-23T00:42:39.118Z,2.46,2026-06-23T00:42:39.120Z,3.39,186,6832,"Trailing stop: premium 3.39 ≤ 15% give-back from peak 4.12 (trail 3.50; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-23T00:42:40.128Z,1.99,2026-06-23T00:42:40.129Z,2.29,60,6892,"Trailing stop: premium 2.29 ≤ 15% give-back from peak 2.77 (trail 2.35; armed at +25%)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-23T00:42:40.166Z,2.05,2026-06-23T00:42:40.166Z,2.1,10,6902,"Profit-lock stop: premium 2.10 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-23T00:42:40.189Z,1.92,2026-06-23T00:42:40.189Z,1.95,6,6908,"Profit-lock stop: premium 1.95 ≤ locked stop 2.02 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-23T00:42:40.274Z,2.01,2026-06-23T00:42:40.274Z,1.82,-38,6870,"Breakeven stop: premium 1.82 ≤ protected stop 2.01 (raised to entry 2.01 after reaching +10% MFE)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-23T00:42:40.295Z,1.69,2026-06-23T00:42:40.296Z,1.8,22,6892,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.16 (trail 1.84; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-23T00:42:40.314Z,1.51,2026-06-23T00:42:40.316Z,1.4,-33,6859,"Profit-lock stop: premium 1.40 ≤ locked stop 1.59 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-23T00:42:40.477Z,1.37,2026-06-23T00:42:40.479Z,2.15,234,7093,"Trailing stop: premium 2.15 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:42:41.305Z,1.12,2026-06-23T00:42:41.305Z,1.07,-20,7073,"Profit-lock stop: premium 1.07 ≤ locked stop 1.18 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:42:41.308Z,1.17,2026-06-23T00:42:41.308Z,1.11,-24,7049,"Profit-lock stop: premium 1.11 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:42:41.331Z,1.12,2026-06-23T00:42:41.339Z,1.7,232,7281,"Hard flatten: past 14:30 CT cutoff"
2026-06-10,SPY260610P00726000,Put,726,4,2026-06-23T00:42:41.633Z,0.56,2026-06-23T00:42:41.633Z,0.72,64,7345,"Hard flatten: past 14:30 CT cutoff"
2026-06-10,SPY260610P00725000,Put,725,4,2026-06-23T00:42:42.036Z,0.17,2026-06-23T00:42:42.036Z,0.16,-4,7341,"End-of-session flatten (backtest)"
2026-06-11,SPY260611C00732000,Call,732,2,2026-06-23T00:42:44.561Z,2.04,2026-06-23T00:42:44.562Z,1.91,-26,7315,"Profit-lock stop: premium 1.91 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-11,SPY260611C00733000,Call,733,4,2026-06-23T00:42:46.978Z,0.77,2026-06-23T00:42:46.979Z,1.62,340,7655,"Trailing stop: premium 1.62 ≤ 15% give-back from peak 2.33 (trail 1.98; armed at +25%)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-23T00:42:47.233Z,1.69,2026-06-23T00:42:47.234Z,1.54,-30,7625,"Profit-lock stop: premium 1.54 ≤ locked stop 1.77 (raised to +5% profit after reaching +15% MFE)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-23T00:42:47.241Z,1.91,2026-06-23T00:42:47.242Z,2.3,78,7703,"Trailing stop: premium 2.30 ≤ 15% give-back from peak 3.09 (trail 2.63; armed at +25%)"
2026-06-11,SPY260611C00736000,Call,736,4,2026-06-23T00:42:47.926Z,1.25,2026-06-23T00:42:47.926Z,0.85,-160,7543,"Stop loss: premium 0.85 ≤ stop 1.00 (20% loss)"
2026-06-12,SPY260612C00738000,Call,738,2,2026-06-23T00:42:49.968Z,2.4,2026-06-23T00:42:49.970Z,3.56,232,7775,"Trailing stop: premium 3.56 ≤ 15% give-back from peak 4.25 (trail 3.61; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:42:50.998Z,2.48,2026-06-23T00:42:51.000Z,1.98,-100,7675,"Stop loss: premium 1.98 ≤ stop 1.98 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:42:51.405Z,1.69,2026-06-23T00:42:51.406Z,3.46,354,8029,"Trailing stop: premium 3.46 ≤ 15% give-back from peak 4.27 (trail 3.63; armed at +25%)"
2026-06-12,SPY260612C00743000,Call,743,2,2026-06-23T00:42:52.307Z,2.17,2026-06-23T00:42:52.309Z,2.36,38,8067,"Trailing stop: premium 2.36 ≤ 15% give-back from peak 2.86 (trail 2.43; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:42:52.341Z,2.04,2026-06-23T00:42:52.341Z,1.99,-10,8057,"Profit-lock stop: premium 1.99 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:42:52.362Z,1.91,2026-06-23T00:42:52.362Z,1.9,-2,8055,"Breakeven stop: premium 1.90 ≤ protected stop 1.91 (raised to entry 1.91 after reaching +10% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:42:52.364Z,2.24,2026-06-23T00:42:52.365Z,2.55,62,8117,"Trailing stop: premium 2.55 ≤ 15% give-back from peak 3.30 (trail 2.80; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-23T00:42:52.512Z,1.34,2026-06-23T00:42:52.513Z,1.46,36,8153,"Trailing stop: premium 1.46 ≤ 15% give-back from peak 1.91 (trail 1.62; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-23T00:42:52.515Z,1.27,2026-06-23T00:42:52.516Z,1.34,21,8174,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.86 (trail 1.58; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-23T00:42:52.743Z,0.94,2026-06-23T00:42:52.743Z,0.89,-20,8154,"Profit-lock stop: premium 0.89 ≤ locked stop 0.99 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00742000,Call,742,4,2026-06-23T00:42:52.764Z,0.87,2026-06-23T00:42:52.765Z,0.67,-80,8074,"Breakeven stop: premium 0.67 ≤ protected stop 0.87 (raised to entry 0.87 after reaching +10% MFE)"
2026-06-15,SPY260615C00754000,Call,754,4,2026-06-23T00:42:54.848Z,1.12,2026-06-23T00:42:54.849Z,1.07,-20,8054,"Breakeven stop: premium 1.07 ≤ protected stop 1.12 (raised to entry 1.12 after reaching +10% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-23T00:42:54.870Z,1.38,2026-06-23T00:42:54.871Z,1.44,18,8072,"Profit-lock stop: premium 1.44 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-23T00:42:54.874Z,1.35,2026-06-23T00:42:54.880Z,3.24,567,8639,"Trailing stop: premium 3.24 ≤ 15% give-back from peak 3.83 (trail 3.26; armed at +25%)"
2026-06-15,SPY260615C00755000,Call,755,4,2026-06-23T00:42:56.346Z,0.5,2026-06-23T00:42:56.347Z,0.65,60,8699,"Trailing stop: premium 0.65 ≤ 15% give-back from peak 0.77 (trail 0.65; armed at +26%)"
2026-06-16,SPY260616P00754000,Put,754,4,2026-06-23T00:42:58.532Z,1,2026-06-23T00:42:58.535Z,1.8,320,9019,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:42:58.898Z,1.17,2026-06-23T00:42:58.898Z,1.23,24,9043,"Profit-lock stop: premium 1.23 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:42:58.945Z,1,2026-06-23T00:42:58.946Z,1.09,36,9079,"Trailing stop: premium 1.09 ≤ 15% give-back from peak 1.29 (trail 1.10; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.223Z,0.95,2026-06-23T00:42:59.223Z,0.73,-88,8991,"Stop loss: premium 0.73 ≤ stop 0.76 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.239Z,0.79,2026-06-23T00:42:59.240Z,1,84,9075,"Trailing stop: premium 1.00 ≤ 15% give-back from peak 1.20 (trail 1.02; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:42:59.288Z,0.71,2026-06-23T00:42:59.288Z,0.69,-8,9067,"Breakeven stop: premium 0.69 ≤ protected stop 0.71 (raised to entry 0.71 after reaching +10% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:42:59.315Z,0.71,2026-06-23T00:42:59.315Z,0.69,-8,9059,"Profit-lock stop: premium 0.69 ≤ locked stop 0.75 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:42:59.382Z,1.07,2026-06-23T00:42:59.382Z,1.11,16,9075,"Profit-lock stop: premium 1.11 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.395Z,0.66,2026-06-23T00:42:59.395Z,0.63,-12,9063,"Breakeven stop: premium 0.63 ≤ protected stop 0.66 (raised to entry 0.66 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.397Z,0.66,2026-06-23T00:42:59.398Z,0.5,-64,8999,"Stop loss: premium 0.50 ≤ stop 0.53 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.412Z,0.56,2026-06-23T00:42:59.412Z,0.69,52,9051,"Trailing stop: premium 0.69 ≤ 15% give-back from peak 0.84 (trail 0.71; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.429Z,0.67,2026-06-23T00:42:59.430Z,0.65,-8,9043,"Breakeven stop: premium 0.65 ≤ protected stop 0.67 (raised to entry 0.67 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.433Z,0.69,2026-06-23T00:42:59.433Z,0.84,60,9103,"Trailing stop: premium 0.84 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.445Z,0.74,2026-06-23T00:42:59.445Z,0.72,-8,9095,"Profit-lock stop: premium 0.72 ≤ locked stop 0.78 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.857Z,0.29,2026-06-23T00:42:59.857Z,0.32,12,9107,"Trailing stop: premium 0.32 ≤ 15% give-back from peak 0.42 (trail 0.36; armed at +24%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.860Z,0.3,2026-06-23T00:42:59.860Z,0.31,4,9111,"Profit-lock stop: premium 0.31 ≤ locked stop 0.32 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.864Z,0.39,2026-06-23T00:42:59.866Z,0.86,188,9299,"Trailing stop: premium 0.86 ≤ 15% give-back from peak 1.07 (trail 0.91; armed at +26%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.917Z,0.49,2026-06-23T00:42:59.917Z,0.55,24,9323,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.928Z,0.71,2026-06-23T00:42:59.928Z,0.62,-36,9287,"Hard flatten: past 14:30 CT cutoff"
2026-06-17,SPY260617P00748000,Put,748,3,2026-06-23T00:43:03.013Z,1.35,2026-06-23T00:43:03.013Z,1.93,174,9461,"Trailing stop: premium 1.93 ≤ 15% give-back from peak 2.30 (trail 1.95; armed at +25%)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:43:03.028Z,2.37,2026-06-23T00:43:03.029Z,1.88,-98,9363,"Stop loss: premium 1.88 ≤ stop 1.90 (20% loss)"
2026-06-17,SPY260617P00750000,Put,750,2,2026-06-23T00:43:03.285Z,2.26,2026-06-23T00:43:03.287Z,2.32,12,9375,"Profit-lock stop: premium 2.32 ≤ locked stop 2.37 (raised to +5% profit after reaching +15% MFE)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:43:03.310Z,1.94,2026-06-23T00:43:03.311Z,1.53,-82,9293,"Stop loss: premium 1.53 ≤ stop 1.55 (20% loss)"
2026-06-17,SPY260617P00748000,Put,748,4,2026-06-23T00:43:03.337Z,1,2026-06-23T00:43:03.338Z,4.18,1272,10565,"Trailing stop: premium 4.18 ≤ 15% give-back from peak 5.51 (trail 4.68; armed at +25%)"
2026-06-17,SPY260617P00747000,Put,747,2,2026-06-23T00:43:03.894Z,2.05,2026-06-23T00:43:03.894Z,1.84,-42,10523,"Profit-lock stop: premium 1.84 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
